x,y,velocity,intensity,distance,speed,angle,label,,,
-0.491982856,-0.083365515,1.055019532,-0.686403875,-0.114769205,0.536723728,0.467980368,1,,,
1.265291811,-1.112287377,0.350200827,-0.033300922,-0.905279764,-0.450638252,-3.43053487,1,,,
-2.38613079,-0.219598444,-0.19196738,-0.697862416,0.128464806,-0.754441929,2.275633906,1,,,
0.978299773,-0.628788908,-1.384737503,-0.576818267,-0.601237189,0.916478356,-1.613076534,1,,,
-0.125516034,1.904263171,-3.173892696,-0.709866955,1.831103005,3.422858796,-0.071554884,2,,,
-0.253558676,1.102899877,-1.222087024,-0.708430483,1.040592476,0.68862558,0.035712435,2,,,
0.505866581,1.225424716,1.705621374,-0.708800062,1.162209416,1.448134732,-0.393147107,2,,,
-0.094609195,0.000175619,1.217670011,-0.690192565,-0.05396068,0.764576505,0.035712428,1,,,
-0.293296025,0.424352195,0.621284923,-0.703273171,0.371698711,-0.070883675,0.143190422,1,,,
1.90992019,0.130567517,0.133333541,-0.70103093,0.250081763,-0.754441929,-1.731262535,1,,,
0.550019242,-0.63158161,0.187550367,-0.534298777,-0.662045716,-0.678491004,-0.934846551,1,,,
-0.628856065,-0.740966878,0.94658588,-0.473463383,-0.722854251,0.384821878,1.255641935,1,,,
0.117323429,1.292087514,-3.011242145,-0.708955415,1.22301804,3.195005918,-0.178717334,2,,,
0.117323429,2.090059384,-2.685941042,-0.710008618,2.013528496,2.739300162,-0.178717334,2,,,
1.040113452,-0.374927456,0.404417654,-0.658634981,-0.358003196,-0.374687327,-1.381852375,1,,,
-2.213935601,0.284116141,-0.625701972,-0.704895905,0.493315936,-0.14683455,1.616514507,1,,,
0.541188676,1.470474596,0.241767193,-0.70933122,1.405443494,-0.602540078,-0.393147097,2,,,
-0.377186064,-0.511789961,0.675501749,-0.607258398,-0.540428724,0.00506725,0.577411892,1,,,
-0.076948147,1.229385905,2.302006391,-0.708800062,1.162209472,2.283594814,-0.071554883,2,,,
0.117323429,0.616880331,0.892369053,-0.705538747,0.554124364,0.308870952,-0.178717334,1,,,
1.54345334,-0.630469941,-0.083533742,-0.629513016,-0.479620179,-0.906343761,-2.358342329,1,,,
0.117323429,0.616880331,0.94658588,-0.705538747,0.554124364,0.384821878,-0.178717334,1,,,
0.117323429,0.923792651,-1.005219719,-0.707679429,0.858166908,0.384821878,-0.178717334,2,,,
0.408730808,-0.806891358,0.133333541,-0.247997774,-0.844471292,-0.754441929,-0.825415102,1,,,
2.218988875,-0.014007074,-0.02931692,-0.699587859,0.18927348,-0.98229468,-2.099014076,1,,,
-2.284579675,0.337274949,0.187550367,-0.705538747,0.554124445,-0.678491004,1.616514392,1,,,
-0.642101858,1.148620799,-1.764255214,-0.708626008,1.101401091,1.448134732,0.250986699,2,,,
-0.160838129,-0.931060835,-0.02931692,0.321714655,-0.966088297,-0.98229468,0.577411824,1,,,
-0.182914459,0.612800117,-1.764255214,-0.705538746,0.554124318,1.448134732,0.035712439,1,,,
0.117323429,0.4327329,-1.872688867,-0.703273172,0.371698799,1.600036585,-0.178717334,1,,,
0.055509742,-0.61118853,-0.137750563,-0.5342988,-0.662045688,-0.830392842,-0.071554885,1,,,
-0.783390235,0.579866436,-0.734135588,-0.705538746,0.554124309,0.00506725,0.467980404,1,,,
0.45288344,0.857850197,1.217670011,-0.707358872,0.797358595,0.764576505,-0.393147097,2,,,
0.117323429,0.923792651,1.163453185,-0.707679429,0.858166908,0.68862558,-0.178717334,2,,,
-2.637800734,0.603068795,-0.246184207,-0.70767943,0.858166972,-0.678491004,1.616514416,2,,,
0.117323429,1.292087514,-3.119675653,-0.708955415,1.22301804,3.346907567,-0.178717334,2,,,
0.280688166,0.799918591,-2.902808347,-0.706993213,0.736549989,3.043103865,-0.285879784,2,,,
0.073170797,-0.856598481,-0.19196738,-0.033301049,-0.905279736,-0.754441929,-0.071554888,1,,,
0.117323429,0.494115443,-1.818471967,-0.704147834,0.432507386,1.524085557,-0.178717334,1,,,
0.117323429,1.905911952,0.133333541,-0.709866955,1.83110293,-0.754441929,-0.178717334,2,,,
0.117323429,1.905911952,-2.902808347,-0.709866955,1.83110293,3.043103865,-0.178717334,2,,,
-0.377186064,1.960574556,-2.957025391,-0.709918426,1.89191185,3.119055094,0.035712426,2,,,
0.673646544,-0.391998311,-1.438954257,-0.646087018,-0.418811738,0.99242918,-0.934846493,1,,,
0.117323429,1.598999832,-3.065458899,-0.70952344,1.527060583,3.270956743,-0.178717334,2,,,
0.196798163,-0.365778678,-0.951002893,-0.646087018,-0.418811739,0.308870952,-0.285879785,1,,,
0.117323429,1.72176472,1.217670011,-0.709680787,1.648677562,0.764576505,-0.178717334,2,,,
0.117323429,-0.181091639,0.350200827,-0.675780784,-0.236386191,-0.450638252,-0.178717334,1,,,
0.302764482,1.106680929,1.163453185,-0.708430483,1.040592449,0.68862558,-0.285879788,2,,,
1.137249226,-0.259643692,0.512851306,-0.675780783,-0.236386196,-0.222785476,-1.381852369,1,,,
-0.333033403,0.607688617,-1.655821562,-0.705538746,0.554124295,1.296232882,0.143190418,1,,,
0.991545508,-0.432569388,-1.222087024,-0.646087015,-0.418811751,0.68862558,-1.381852358,1,,,
-0.187329714,-0.064544628,0.94658588,-0.686403874,-0.114769214,0.384821878,0.1431904,1,,,
0.355747638,1.842910783,-2.631724288,-0.709810586,1.770294592,2.663349338,-0.285879785,2,,,
0.117323429,-0.242474082,-0.951002893,-0.668275491,-0.297194679,0.308870952,-0.178717334,1,,,
0.117323429,-0.242474082,-0.788352415,-0.668275491,-0.297194679,0.081018176,-0.178717334,1,,,
0.117323429,-0.303856527,-0.788352415,-0.658634986,-0.358003169,0.081018176,-0.178717334,1,,,
-0.386016573,0.852137179,-1.655821562,-0.70735887,0.797358406,1.296232882,0.143190414,2,,,
0.117323429,0.862410307,1.163453185,-0.707358871,0.797358518,0.68862558,-0.178717334,2,,,
0.117323429,0.187203124,1.000802706,-0.697862417,0.128464842,0.460772803,-0.178717334,1,,,
1.971734042,0.048065458,0.133333541,-0.69958786,0.18927349,-0.754441929,-1.851465621,1,,,
0.523527629,1.347949557,1.814055027,-0.709094426,1.283826356,1.600036585,-0.393147109,2,,,
-0.571457612,-0.797055838,-0.19196738,-0.383974088,-0.783662764,-0.754441929,1.255641878,1,,,
-0.438999686,-0.391998311,-0.842569241,-0.646087018,-0.418811738,0.156969101,0.577411824,1,,,
1.971734042,0.048065458,0.024899902,-0.69958786,0.18927349,-0.906343761,-1.851465621,1,,,
0.117323429,0.985175195,1.271886765,-0.707961403,0.918975496,0.840527329,-0.178717334,2,,,
2.104191853,0.156507459,0.079116724,-0.702245326,0.310890447,-0.830392842,-1.851465606,1,,,
1.945242342,-0.701931997,0.024899902,-0.646087017,-0.418811745,-0.906343761,-2.928496321,1,,,
-2.359639203,0.246013642,-0.842569241,-0.704895905,0.49331595,0.156969101,1.741579318,1,,,
-0.399262366,0.913249319,1.380320417,-0.707679429,0.858166933,0.99242918,0.143190413,2,,,
0.201213432,-0.30442609,-0.896786067,-0.658634994,-0.358003128,0.232920027,-0.285879783,1,,,
0.117323429,1.598999832,1.434537316,-0.70952344,1.527060583,1.068380207,-0.178717334,2,,,
0.117323429,1.967294696,0.024899902,-0.709918426,1.891911716,-0.906343761,-0.178717334,2,,,
0.532358167,1.409212276,0.404417654,-0.709219117,1.344635123,-0.374687327,-0.393147096,2,,,
-0.412508158,0.974361459,-1.005219719,-0.707961402,0.918975461,0.384821878,0.143190412,2,,,
0.117323429,0.4327329,-1.384737503,-0.703273172,0.371698799,0.916478356,-0.178717334,1,,,
0.523527629,1.347949557,-3.011242145,-0.709094426,1.283826356,3.195005918,-0.393147109,2,,,
0.117323429,1.414852402,-0.951002893,-0.709219117,1.344635018,0.308870952,-0.178717334,2,,,
-3.379564888,0.134576036,-1.005219719,-0.706574623,0.675741333,0.384821878,2.420331738,2,,,
0.117323429,1.107940082,1.759838128,-0.708430483,1.040592474,1.524085557,-0.178717334,2,,,
-1.458925541,-0.378036195,0.729718575,-0.675780786,-0.236386171,0.081018176,1.741579365,1,,,
1.848106683,0.075371496,-2.360640231,-0.69958786,0.189273485,2.283594814,-1.731262483,1,,,
0.117323429,1.660382176,1.217670011,-0.709605968,1.587868973,0.764576505,-0.178717334,2,,,
0.117323429,-0.610768845,-0.571485146,-0.534298779,-0.662045713,-0.222785476,-0.178717334,1,,,
-0.280050233,-0.37880976,1.217670011,-0.646087016,-0.41881175,0.764576505,0.359211855,1,,,
-1.436849181,-0.756923567,0.079116724,-0.6072584,-0.54042872,-0.830392842,2.420331619,1,,,
-0.182914459,0.612800117,-0.625701972,-0.705538746,0.554124318,-0.14683455,0.035712439,1,,,
0.117323429,-0.488003958,-0.896786067,-0.607258394,-0.540428735,0.232920027,-0.178717334,1,,,
0.497036072,1.164162397,1.217670011,-0.708626008,1.101401045,0.764576505,-0.393147105,2,,,
-1.074797556,-0.494144948,0.350200827,-0.646087014,-0.418811758,-0.450638252,1.494030972,1,,,
1.971734042,0.048065458,0.079116724,-0.69958786,0.18927349,-0.830392842,-1.851465621,1,,,
0.346917114,0.122700558,0.729718575,-0.695785646,0.067656358,0.081018176,-0.393147103,1,,,
-1.40594237,-0.223039895,0.675501749,-0.68640387,-0.114769265,0.00506725,1.49403113,1,,,
-0.783390235,-0.502771192,1.434537316,-0.629513014,-0.479620185,1.068380207,1.139240813,1,,,
2.104191853,0.156507459,0.133333541,-0.702245326,0.310890447,-0.754441929,-1.851465606,1,,,
1.839276002,0.803899949,1.380320417,-0.707679429,0.858166881,0.99242918,-1.268420452,2,,,
0.580926053,-0.196924111,-1.764255214,-0.675780785,-0.236386182,1.448134732,-0.716646525,1,,,
-0.553796593,0.844115547,0.241767193,-0.707358871,0.797358424,-0.602540078,0.250986721,2,,,
0.293933958,0.983976153,0.892369053,-0.707961403,0.918975622,0.308870952,-0.285879781,2,,,
-0.169668667,-0.68195241,0.079116724,-0.473463369,-0.722854262,-0.830392842,0.359211855,1,,,
-2.266918542,0.481833463,0.133333541,-0.706574623,0.675741339,-0.754441929,1.494030972,2,,,
-3.132310169,-0.104449683,-1.005219719,-0.704147835,0.432507431,0.384821878,2.571061458,1,,,
-2.359639203,1.46961286,1.271886765,-0.709605968,1.587868921,0.840527329,1.024417736,2,,,
-0.12110078,0.183962978,1.271886765,-0.697862417,0.128464829,0.840527329,0.035712436,1,,,
0.117323429,1.783147064,-2.902808347,-0.709748746,1.709485952,3.043103865,-0.178717334,2,,,
-2.77908911,0.709386213,1.000802706,-0.708210231,0.97978387,0.460772803,1.616514481,2,,,
0.117323429,1.660382176,1.434537316,-0.709605968,1.587868973,1.068380207,-0.178717334,2,,,
0.117323429,0.494115443,-0.734135588,-0.704147834,0.432507386,0.00506725,-0.178717334,1,,,
-0.257973931,-0.43943831,-0.788352415,-0.629512987,-0.479620271,0.081018176,0.359211881,1,,,
1.96290336,-0.38351316,0.567068132,-0.681694048,-0.175577699,-0.14683455,-2.358342531,1,,,
0.395485015,-0.18676891,-1.54738791,-0.675780775,-0.236386269,1.144331032,-0.500625104,1,,,
0.117323429,1.107940082,0.892369053,-0.708430483,1.040592474,0.308870952,-0.178717334,2,,,
0.117323429,1.292087514,-3.173892696,-0.708955415,1.22301804,3.422858796,-0.178717334,2,,,
2.068869816,0.436901185,0.45863448,-0.705538746,0.55412433,-0.298736401,-1.613076681,1,,,
0.117323429,-0.181091639,-0.842569241,-0.675780784,-0.236386191,0.156969101,-0.178717334,1,,,
5.556927679,1.026076187,1.542970968,-0.709918426,1.891911849,1.220282058,-2.777766136,2,,,
-3.935887945,1.118170273,0.133333541,-0.709605968,1.587869073,-0.754441929,1.869574173,2,,,
-0.43458446,0.045589989,1.271886765,-0.693268088,0.00684781,0.840527329,0.359211873,1,,,
-0.717161272,0.147064214,0.94658588,-0.697862417,0.128464824,0.384821878,0.577411849,1,,,
1.468393925,-0.607358848,-0.02931692,-0.629513,-0.47962023,-0.98229468,-2.227008948,1,,,
-1.008568593,-0.548365899,0.45863448,-0.629513008,-0.479620204,-0.298736401,1.494030836,1,,,
2.157175023,0.351352695,0.187550367,-0.704895905,0.493316005,-0.678491004,-1.731262436,1,,,
0.788443451,0.844115547,-0.679918762,-0.707358871,0.797358424,-0.070883675,-0.60842139,2,,,
-0.227067091,-0.686303676,-0.19196738,-0.473463398,-0.722854238,-0.754441929,0.467980362,1,,,
0.117323429,-0.549386402,-0.137750563,-0.576818246,-0.601237224,-0.830392842,-0.178717334,1,,,
0.117323429,0.248585668,1.759838128,-0.699587858,0.18927343,1.524085557,-0.178717334,1,,,
0.276272896,0.738566003,0.892369053,-0.706574623,0.675741377,0.308870952,-0.285879785,2,,,
1.786292831,0.020175077,-1.981122519,-0.697862416,0.128464786,1.751938435,-1.731262508,1,,,
-0.522889725,0.288104089,0.675501749,-0.701030931,0.250081801,0.00506725,0.359211886,1,,,
-2.231596735,-0.087164842,-0.354617841,-0.699587859,0.189273472,-0.526589178,2.00090794,1,,,
0.117323429,1.660382176,0.45863448,-0.709605968,1.587868973,-0.298736401,-0.178717334,2,,,
0.117323429,1.23070497,-0.083533742,-0.708800062,1.162209452,-0.906343761,-0.178717334,2,,,
0.894409734,1.209521649,0.783935401,-0.708800062,1.162209426,0.156969101,-0.608421377,2,,,
0.17472185,-0.672541067,-0.19196738,-0.473463385,-0.722854249,-0.754441929,-0.285879787,1,,,
1.110757641,-0.65680795,-1.601604808,-0.576818258,-0.601237204,1.220282058,-1.851465606,1,,,
0.293933958,-0.861113107,-0.19196738,-0.033300901,-0.905279769,-0.754441929,-0.608421374,1,,,
1.154910244,1.379417789,0.187550367,-0.709219117,1.344635005,-0.678491004,-0.716646524,2,,,
0.187967639,-0.488483654,0.295984001,-0.607258382,-0.540428763,-0.526589178,-0.28587979,1,,,
0.117323429,1.598999832,-2.957025391,-0.70952344,1.527060583,3.119055094,-0.178717334,2,,,
-0.368355497,-0.13629566,0.729718575,-0.681694043,-0.175577758,0.081018176,0.359211875,1,,,
0.276272896,0.738566003,-1.493171155,-0.706574623,0.675741377,1.068380207,-0.285879785,2,,,
-0.134346572,-0.308993091,-0.896786067,-0.658634976,-0.358003225,0.232920027,0.143190414,1,,,
2.342615889,-0.35854559,0.675501749,-0.690192563,-0.053960712,0.00506725,-2.633068335,1,,,
0.117323429,1.72176472,-2.79437484,-0.709680787,1.648677562,2.891202216,-0.178717334,2,,,
5.512774961,0.211705576,0.783935401,-0.709219117,1.344635016,0.156969101,-3.430535088,2,,,
-0.677423895,-0.819471052,0.94658588,-0.383974093,-0.783662761,0.384821878,1.494030899,1,,,
0.85908764,1.087719549,-2.848591594,-0.708430483,1.04059236,2.96715304,-0.608421392,2,,,
0.942977621,-0.898077725,0.079116724,-0.247997792,-0.844471286,-0.830392842,-2.099014041,1,,,
-0.478737121,1.279922162,-0.951002893,-0.708955416,1.223018099,0.308870952,0.143190408,2,,,
0.382239223,-0.74258096,-0.083533742,-0.383974054,-0.783662784,-0.906343761,-0.716646562,1,,,
-0.659762876,1.209521649,-1.872688867,-0.708800062,1.162209426,1.600036585,0.250986708,2,,,
-1.42801873,-0.933698515,-0.137750563,-0.53429881,-0.662045676,-0.830392842,2.895626924,1,,,
1.781877605,0.156456434,0.187550367,-0.701030931,0.250081818,-0.678491004,-1.613076582,1,,,
0.117323429,1.660382176,0.675501749,-0.709605968,1.587868973,0.00506725,-0.178717334,2,,,
0.479374996,1.041637357,1.217670011,-0.708210231,0.979783907,0.764576505,-0.393147102,2,,,
0.307179751,1.168033518,0.892369053,-0.708626008,1.10140106,0.308870952,-0.285879787,2,,,
-1.719426051,1.620409023,-0.679918762,-0.709680787,1.648677598,-0.070883675,0.687632332,2,,,
0.647155016,0.356907346,0.024899902,-0.702245324,0.310890355,-0.906343761,-0.608421385,1,,,
0.33808659,1.597500832,1.271886765,-0.70952344,1.527060545,0.840527329,-0.285879788,2,,,
-0.306541818,-0.008498755,0.94658588,-0.690192566,-0.05396065,0.384821878,0.250986682,1,,,
-2.862979322,0.969822719,1.000802706,-0.708955415,1.22301799,0.460772803,1.49403108,2,,,
-0.26680444,0.302127915,0.783935401,-0.701030928,0.250081656,0.156969101,0.143190425,1,,,
-0.589118687,-0.938535618,-0.083533742,-0.033300947,-0.905279759,-0.906343761,1.61651444,1,,,
0.117323429,0.371350556,0.729718575,-0.702245325,0.310890408,0.081018176,-0.178717334,1,,,
0.117323429,0.985175195,-2.902808347,-0.707961403,0.918975496,3.043103865,-0.178717334,2,,,
-0.076948147,1.229385905,1.271886765,-0.708800062,1.162209472,0.840527329,-0.071554883,2,,,
0.823765545,0.965917647,0.241767193,-0.707961403,0.91897549,-0.602540078,-0.608421374,2,,,
-2.38613079,-0.219598444,-0.354617841,-0.697862416,0.128464806,-0.526589178,2.275633906,1,,,
-0.359524988,0.729912898,-1.926905621,-0.706574623,0.67574135,1.675987409,0.143190416,2,,,
-0.995322801,-0.476591002,0.350200827,-0.646087025,-0.418811709,-0.450638252,1.373827702,1,,,
0.117323429,0.248585668,-0.842569241,-0.699587858,0.18927343,0.156969101,-0.178717334,1,,,
0.011357117,-0.981226385,-0.083533742,0.942972477,-1.026896782,-0.906343761,0.143190388,0,,,
-1.308806482,-0.630469941,0.133333541,-0.629513016,-0.479620179,-0.754441929,2.00090766,1,,,
-1.308806597,-0.482044501,1.055019532,-0.658634982,-0.358003192,0.536723728,1.741579378,1,,,
1.322690322,-0.292255247,0.838152227,-0.67578078,-0.236386229,0.232920027,-1.613076676,1,,,
0.700138187,1.218809822,0.133333541,-0.708800062,1.162209375,-0.754441929,-0.500625101,2,,,
-2.487681905,1.97006583,1.380320417,-0.710048175,2.074337101,0.99242918,0.910985821,2,,,
-0.0592871,-0.98509506,-0.02931692,0.942972374,-1.026896775,-0.98229468,0.359211857,0,,,
1.291783511,-0.421394782,0.404417654,-0.658634983,-0.358003188,-0.374687327,-1.731262597,1,,,
-1.60904437,-0.744609234,-0.19196738,-0.629513,-0.479620229,-0.754441929,2.571061445,1,,,
0.117323429,2.090059384,0.729718575,-0.710008618,2.013528496,0.081018176,-0.178717334,2,,,
0.426391855,0.674062637,1.055019532,-0.706093635,0.614932887,0.536723728,-0.39314711,2,,,
-5.816790717,0.803514914,-1.059436546,-0.709918426,1.891911752,0.460772803,2.728982499,2,,,
0.859087697,-0.673480389,-0.300401033,-0.534298794,-0.662045695,-0.602540078,-1.496675588,1,,,
-0.659762876,-0.885376909,1.055019532,-0.247997726,-0.844471309,0.536723728,1.616514561,1,,,
-0.748068198,-0.697375931,1.000802706,-0.534298802,-0.662045685,0.460772803,1.373827813,1,,,
0.258611849,0.493156051,0.838152227,-0.704147833,0.432507329,0.232920027,-0.28587979,1,,,
0.117323429,0.064438237,1.380320417,-0.693268091,0.006847864,0.99242918,-0.178717334,1,,,
-0.783390235,-0.846073572,-0.02931692,-0.383974067,-0.783662776,-0.98229468,1.741579361,1,,,
-2.266918542,0.481833463,-0.408834667,-0.706574623,0.675741339,-0.450638252,1.494030972,2,,,
0.117323429,-0.488003958,-0.788352415,-0.607258394,-0.540428735,0.081018176,-0.178717334,1,,,
1.309444529,1.243098587,0.675501749,-0.708955415,1.223018023,0.00506725,-0.825415076,2,,,
0.249781326,0.370451276,-1.601604808,-0.702245327,0.310890504,1.220282058,-0.285879781,1,,,
-0.271219724,1.225424716,0.729718575,-0.708800062,1.162209416,0.081018176,0.035712438,2,,,
1.918750757,0.464580974,0.133333541,-0.705538748,0.554124485,-0.754441929,-1.496675482,1,,,
-0.359524988,0.729912898,2.302006391,-0.706574623,0.67574135,2.283594814,0.143190416,2,,,
0.470544487,-0.875790224,0.024899902,-0.033300841,-0.905279782,-0.906343761,-1.045067033,1,,,
0.488205534,1.102899877,-1.601604808,-0.708430483,1.040592476,1.220282058,-0.393147104,2,,,
0.929731829,1.331323749,0.45863448,-0.709094427,1.283826491,-0.298736401,-0.608421363,2,,,
0.210043955,-0.181721214,-1.005219719,-0.675780782,-0.236386203,0.384821878,-0.285879788,1,,,
0.117323429,1.537617289,0.241767193,-0.70943223,1.466251996,-0.602540078,-0.178717334,2,,,
0.117323429,1.537617289,0.404417654,-0.70943223,1.466251996,-0.374687327,-0.178717334,2,,,
2.236649778,0.264949461,0.024899902,-0.704147835,0.432507427,-0.906343761,-1.85146567,1,,,
1.711233532,-0.531687269,0.187550367,-0.658634986,-0.358003172,-0.678491004,-2.358342681,1,,,
-1.224916615,-0.460106587,0.350200827,-0.658634997,-0.358003111,-0.450638252,1.61651437,1,,,
1.618512869,-0.65553996,0.187550367,-0.629513003,-0.479620221,-0.678491004,-2.493500374,1,,,
0.232120271,0.125041224,0.94658588,-0.695785646,0.067656356,0.384821878,-0.285879787,1,,,
0.117323429,1.783147064,-2.957025391,-0.709748746,1.709485952,3.119055094,-0.178717334,2,,,
-0.341863941,0.113303245,1.217670011,-0.695785645,0.06765632,0.764576505,0.250986713,1,,,
-0.544966084,0.037222166,1.271886765,-0.69326809,0.006847856,0.840527329,0.467980419,1,,,
-0.677423952,1.270422699,-1.764255214,-0.708955415,1.22301796,1.448134732,0.250986717,2,,,
0.117323429,0.678262875,-1.818471967,-0.706093636,0.614932952,1.524085557,-0.178717334,2,,,
0.117323429,1.598999832,1.000802706,-0.70952344,1.527060583,0.460772803,-0.178717334,2,,,
0.117323429,1.23070497,-1.113653372,-0.708800062,1.162209452,0.536723728,-0.178717334,2,,,
2.03796289,0.102286309,0.024899902,-0.701030931,0.250081826,-0.906343761,-1.851465706,1,,,
4.726857858,1.473426066,1.814055027,-0.710008618,2.013528454,1.600036585,-2.227008922,2,,,
2.104191853,0.156507459,0.024899902,-0.702245326,0.310890447,-0.906343761,-1.851465606,1,,,
-1.776824562,0.380812474,-0.734135588,-0.704895906,0.493316053,0.00506725,1.255641861,1,,,
-0.562627102,-0.152415011,-1.113653372,-0.681694044,-0.175577749,0.536723728,0.57741191,1,,,
0.426391855,0.674062637,-2.79437484,-0.706093635,0.614932887,2.891202216,-0.39314711,2,,,
0.117323429,0.494115443,0.621284923,-0.704147834,0.432507386,-0.070883675,-0.178717334,1,,,
2.095361401,0.296156276,0.45863448,-0.704147834,0.43250735,-0.298736401,-1.731262612,1,,,
0.801689186,0.40936119,0.079116724,-0.703273173,0.371698844,-0.830392842,-0.716646524,1,,,
0.117323429,1.598999832,-1.059436546,-0.70952344,1.527060583,0.460772803,-0.178717334,2,,,
-0.377186064,0.235105446,1.65140462,-0.69958786,0.189273486,1.372183908,0.25098669,1,,,
1.945242342,-0.701931997,0.024899902,-0.646087017,-0.418811745,-0.906343761,-2.928496321,1,,,
0.373408685,0.306487918,1.055019532,-0.701030932,0.250081868,0.536723728,-0.393147098,1,,,
-0.425753951,1.0354734,1.434537316,-0.708210231,0.979783791,1.068380207,0.143190437,2,,,
0.117323429,0.985175195,-1.493171155,-0.707961403,0.918975496,1.068380207,-0.178717334,2,,,
1.322690322,-0.292255247,0.621284923,-0.67578078,-0.236386229,-0.070883675,-1.613076676,1,,,
-0.80988182,0.326751788,1.271886765,-0.702245325,0.31089041,0.840527329,0.577411842,1,,,
-0.222651837,-0.811269185,-0.19196738,-0.247997746,-0.844471302,-0.754441929,0.57741191,1,,,
2.289632948,0.862902185,1.000802706,-0.708210231,0.979783823,0.460772803,-1.496675671,2,,,
-0.518474441,-0.991694427,0.783935401,0.321714723,-0.966088306,0.156969101,1.616514468,1,,,
1.839276116,0.212545544,0.079116724,-0.702245326,0.310890478,-0.830392842,-1.613076534,1,,,
0.832596055,-0.409838237,0.187550367,-0.646087015,-0.418811751,-0.678491004,-1.156210472,1,,,
-0.280050262,1.286687237,-1.059436546,-0.708955415,1.223017986,0.460772803,0.035712439,2,,,
0.240950802,-0.612448881,-0.788352415,-0.534298807,-0.662045679,0.081018176,-0.393147095,1,,,
-0.871695557,-0.586983542,0.94658588,-0.607258386,-0.540428753,0.384821878,1.373827944,1,,,
-0.306541818,-0.008498755,1.326103663,-0.690192566,-0.05396065,0.916478356,0.250986682,1,,,
0.713383979,1.279922162,0.512851306,-0.708955416,1.223018099,-0.222785476,-0.500625077,2,,,
-3.03517451,0.71405097,0.079116724,-0.708430484,1.040592513,-0.830392842,1.741579365,2,,,
-0.147592365,0.367750438,0.675501749,-0.702245325,0.310890437,0.00506725,0.035712431,1,,,
-0.518474441,0.722313447,1.380320417,-0.706574623,0.675741355,0.99242918,0.250986701,2,,,
0.541188676,-0.756923617,0.079116724,-0.383974043,-0.783662789,-0.830392842,-1.045067011,1,,,
-1.057136653,-0.421394782,0.621284923,-0.658634983,-0.358003188,-0.070883675,1.373827928,1,,,
-0.915848161,-0.460522077,0.675501749,-0.646087024,-0.418811714,0.00506725,1.255641913,1,,,
-0.721576613,0.833761139,0.295984001,-0.707358872,0.797358602,-0.526589178,0.359211858,2,,,
-1.158687652,-0.586052807,1.65140462,-0.629513005,-0.479620212,1.372183908,1.741579395,1,,,
-0.280050262,0.363240255,1.271886765,-0.702245324,0.310890382,0.840527329,0.143190412,1,,,
0.179137116,-0.61118853,-0.137750563,-0.5342988,-0.662045688,-0.830392842,-0.285879784,1,,,
0.435222364,0.735325158,1.868271781,-0.706574624,0.675741457,1.675987409,-0.393147092,2,,,
-0.933509294,-0.742065216,1.217670011,-0.5342988,-0.662045687,0.764576505,1.741579407,1,,,
0.700138129,-0.778420728,-0.354617841,-0.383974017,-0.783662804,-0.526589178,-1.381852348,1,,,
1.309444529,0.297018611,0.675501749,-0.702245325,0.31089042,0.00506725,-1.156210464,1,,,
0.912070753,-0.819471052,-1.167870198,-0.383974093,-0.783662761,0.612674654,-1.851465568,1,,,
0.117323429,0.494115443,1.271886765,-0.704147834,0.432507386,0.840527329,-0.178717334,1,,,
0.249781326,0.370451276,-0.788352415,-0.702245327,0.310890504,0.081018176,-0.285879781,1,,,
0.020187641,-0.120368727,0.404417654,-0.681694049,-0.175577691,-0.374687327,-0.071554883,1,,,
0.117323429,-0.549386402,-0.679918762,-0.576818246,-0.601237224,-0.070883675,-0.178717334,1,,,
0.117323429,1.905911952,0.024899902,-0.709866955,1.83110293,-0.906343761,-0.178717334,2,,,
0.316010274,1.290738493,-3.22810945,-0.708955416,1.223018084,3.498809621,-0.285879785,2,,,
0.117323429,0.739645219,1.705621374,-0.706574623,0.675741342,1.448134732,-0.178717334,2,,,
0.541188676,-0.505422203,-1.54738791,-0.607258407,-0.540428704,1.144331032,-0.825415013,1,,,
0.982715056,-0.697375931,-1.27630385,-0.534298802,-0.662045685,0.764576505,-1.731262482,1,,,
-2.77908911,0.709386213,0.295984001,-0.708210231,0.97978387,-0.526589178,1.616514481,2,,,
0.80610447,1.707706945,1.326103663,-0.709680787,1.648677594,0.916478356,-0.500625066,2,,,
0.620663431,0.852137179,1.000802706,-0.70735887,0.797358406,0.460772803,-0.500625082,2,,,
2.130683438,0.692193238,0.94658588,-0.707358871,0.797358524,0.384821878,-1.49667552,2,,,
-0.584703404,1.768818886,1.814055027,-0.709748746,1.709485925,1.600036585,0.143190416,2,,,
-0.677423952,1.270422699,-1.764255214,-0.708955415,1.22301796,1.448134732,0.250986717,2,,,
-0.284465516,-0.691477485,-0.19196738,-0.473463369,-0.722854263,-0.754441929,0.577411871,1,,,
0.550019214,1.531737116,0.621284923,-0.70943223,1.466252063,-0.070883675,-0.393147099,2,,,
-2.408207148,1.527254892,1.326103663,-0.709680787,1.648677569,0.916478356,1.024417704,2,,,
-0.359524988,0.729912898,-1.71003846,-0.706574623,0.67574135,1.372183908,0.143190416,2,,,
0.117323429,0.125820681,-1.54738791,-0.695785646,0.067656354,1.144331032,-0.178717334,1,,,
0.196798163,-0.365778678,-0.842569241,-0.646087018,-0.418811739,0.156969101,-0.285879785,1,,,
