frame_num,x,y,z,velocity,is_line,screen_x,screen_y
3612,-18.32023811,22.88197136,0,8.952009201,FALSE,501,549
3612,0,29.31238174,0,8.952009201,FALSE,1010,523
3612,0.934332132,29.88402557,0,8.952009201,FALSE,1030,521
3612,-18.68664169,23.33961105,0,8.952009201,FALSE,500,547
3612,-18.1003952,24.52964211,0,8.952009201,FALSE,540,541
3612,-0.952652395,30.46998787,0,8.952009201,FALSE,990,520
3612,-18.32023811,22.88197136,0,9.310089111,FALSE,501,549
3612,-7.328095436,28.3815918,0,9.310089111,FALSE,845,526
3612,-18.68664169,23.33961105,0,9.310089111,FALSE,500,547
3612,-0.934332132,29.88402557,0,9.310089111,FALSE,990,521
521,-4.396857262,8.285610199,0,8.952009201,FALSE,679,680
521,-4.671660423,8.803461075,0,8.952009201,FALSE,678,668
521,-4.122053623,7.7677598,0,9.310089111,FALSE,680,695
521,-4.10373354,8.434634209,0,9.310089111,FALSE,706,677
521,-4.671660423,8.803461075,0,9.310089111,FALSE,678,668
521,-3.664047718,11.13774109,0,10.02624989,FALSE,802,623
521,-3.462525129,11.81425285,0,10.02624989,FALSE,825,613
521,-3.627407074,12.37683582,0,10.02624989,FALSE,825,607
521,-3.462525129,11.81425285,0,10.38433075,FALSE,825,613
521,-3.627407074,12.37683582,0,10.38433075,FALSE,825,607
667,7.419696331,13.98196697,0,0.358080357,FALSE,1347,589
667,8.207467079,14.21575069,0,0.358080357,FALSE,1377,586
667,6.925049782,14.23344517,0,0.716160715,FALSE,1319,586
667,7.181533813,14.76061153,0,0.716160715,FALSE,1320,582
667,6.925049782,14.23344517,0,1.074241042,FALSE,1319,586
667,7.181533813,14.76061153,0,1.074241042,FALSE,1320,582
667,6.906729698,15.53503227,0,1.074241042,FALSE,1294,575
667,6.925049782,14.23344517,0,1.432321429,FALSE,1319,586
667,7.181533813,14.76061153,0,1.432321429,FALSE,1320,582
667,6.375442505,15.76051617,0,1.432321429,FALSE,1268,574
667,7.181533813,14.76061153,0,1.790401816,FALSE,1320,582
667,6.375442505,15.76051617,0,1.790401816,FALSE,1268,574
667,7.438016415,15.28777409,0,1.790401816,FALSE,1320,577
2155,0,26.96739006,0,-19.33633995,FALSE,1010,538
2155,0.787770271,25.19633675,0,-18.97825813,FALSE,1030,544
2155,-0.787770271,25.19633675,0,-18.97825813,FALSE,990,544
2155,0,25.79489517,0,-18.97825813,FALSE,1010,542
2155,-0.842730939,26.95421791,0,-18.97825813,FALSE,990,538
159,0.897691667,28.71210289,0,8.235848427,FALSE,1031,519
159,4.580059528,3.659464836,0,-1.074241042,FALSE,1750,944
3549,-5.862476349,10.15410709,0,7.519687653,FALSE,656,692
3549,-6.540325165,10.43023491,0,7.519687653,FALSE,625,686
3549,-5.496071815,10.35701275,0,7.87776804,FALSE,684,687
3549,-6.540325165,10.43023491,0,7.87776804,FALSE,625,686
1066,1.025933385,32.81383514,0,15.39745522,FALSE,1031,510
1066,1.044253588,33.39979553,0,15.39745522,FALSE,1031,509
1066,1.007613063,32.22787094,0,15.75553608,FALSE,1031,511
1066,1.025933385,32.81383514,0,15.75553608,FALSE,1031,510
1066,1.044253588,33.39979553,0,15.75553608,FALSE,1031,509
1066,1.025933385,32.81383514,0,16.11361694,FALSE,1031,510
1066,0,33.41611481,0,16.11361694,FALSE,1010,509
871,2.05186677,32.76568604,0,-20.41057968,FALSE,1050,524
493,6.320482254,6.113993645,0,-3.222723246,FALSE,1645,757
493,6.741847515,6.521593571,0,-3.222723246,FALSE,1647,739
493,6.85176897,7.237305641,0,-3.222723246,FALSE,1597,712
493,6.045678616,6.385858536,0,-2.864642859,FALSE,1593,745
493,6.741847515,6.521593571,0,-2.864642859,FALSE,1647,739
3955,-1.099214315,8.724742889,0,-5.37120533,FALSE,936,708
3955,-1.245776176,9.88804245,0,-5.37120533,FALSE,934,674
3955,-1.319057107,10.46969128,0,-5.37120533,FALSE,934,659
3955,-0.824410737,8.754984856,0,-5.013124943,FALSE,955,707
3955,-1.172495246,9.30639267,0,-5.013124943,FALSE,935,690
3955,-0.934332132,9.922315598,0,-5.013124943,FALSE,954,673
3955,0,10.55245686,0,-5.013124943,FALSE,1010,657
3955,-0.659528553,7.003987789,0,-4.655044556,FALSE,956,778
3955,-0.714489281,7.587653637,0,-4.655044556,FALSE,955,752
3955,-0.512966692,8.191421509,0,-4.655044556,FALSE,973,728
3955,-0.824410737,8.754984856,0,-4.655044556,FALSE,955,707
3955,0,9.379961967,0,-4.655044556,FALSE,1010,688
3955,-0.622888088,9.946724892,0,-4.655044556,FALSE,973,672
3955,0.238163099,7.617496967,0,-4.296964169,FALSE,1028,750
3955,0.256483346,8.203458786,0,-4.296964169,FALSE,1028,727
3955,0.238163099,7.617496967,0,-3.93888402,FALSE,1028,750
3955,0.512966692,8.191421509,0,-3.93888402,FALSE,1047,728
1587,3.114440441,19.68759918,0,0.358080357,FALSE,1112,550
1587,3.847249985,20.15476036,0,0.358080357,FALSE,1132,547
1587,3.95717144,20.73060989,0,0.358080357,FALSE,1133,544
1587,1.923624992,20.42829895,0,0.716160715,FALSE,1070,546
1892,8.702113152,11.7930975,0,3.222723246,FALSE,1477,614
3351,0.806090474,25.78229713,0,7.87776804,FALSE,1030,535
3351,1.685461879,26.91466713,0,7.87776804,FALSE,1050,532
2301,0,24.62240028,0,-6.087366104,FALSE,1010,516
2301,-1.538900018,24.57426262,0,-6.087366104,FALSE,970,516
2301,-0.787770271,25.19633675,0,-6.087366104,FALSE,990,513
2301,2.198428631,6.682644367,0,-2.506562471,FALSE,1200,804
2301,2.381630898,7.239531517,0,-2.506562471,FALSE,1201,776
2301,2.564833403,7.796419144,0,-2.506562471,FALSE,1203,751
2301,2.418271303,6.606268406,0,-2.148482084,FALSE,1221,807
2301,2.61979413,7.15679121,0,-2.148482084,FALSE,1223,780
2301,2.821316719,7.707314014,0,-2.148482084,FALSE,1224,755
2301,2.381630898,7.239531517,0,-1.790401816,FALSE,1201,776
528,0,19.34617233,0,-5.729285717,FALSE,1010,538
528,0,19.93241882,0,-5.729285717,FALSE,1010,535
528,0.586247623,18.75076103,0,-5.37120533,FALSE,1030,543
528,0,19.34617233,0,-5.37120533,FALSE,1010,538
528,0,19.93241882,0,-5.37120533,FALSE,1010,535
528,0,20.51866722,0,-5.37120533,FALSE,1010,531
528,1.282416701,8.106658936,0,-4.655044556,FALSE,1105,708
3235,-2.088507175,22.17929459,0,8.235848427,FALSE,950,553
3235,-2.857957125,22.68433189,0,8.235848427,FALSE,930,550
3235,-2.784676313,22.10268211,0,8.593928337,FALSE,930,553
3235,-0.696169078,22.26653099,0,8.593928337,FALSE,990,553
3235,-3.572446346,22.58283615,0,8.593928337,FALSE,910,550
1799,4.525098801,10.17812538,0,-15.75553608,FALSE,1289,668
1799,4.396857262,10.86932182,0,-15.75553608,FALSE,1264,656
1799,4.616700172,11.41278744,0,-15.75553608,FALSE,1265,647
1799,3.828929901,10.45992565,0,-15.39745522,FALSE,1240,663
1799,4.396857262,10.86932182,0,-15.39745522,FALSE,1264,656
1799,4.616700172,11.41278744,0,-15.39745522,FALSE,1265,647
1799,4.396857262,10.86932182,0,-15.03937531,FALSE,1264,656
3832,-6.155600071,7.077589989,0,0.716160715,FALSE,494,748
3832,-6.228880882,7.779870033,0,0.716160715,FALSE,531,720
3832,-6.155600071,7.077589989,0,1.074241042,FALSE,494,748
3832,-6.228880882,7.779870033,0,1.074241042,FALSE,531,720
2601,4.360216618,8.961798668,0,0,FALSE,1300,709
2601,4.396857262,8.285610199,0,0.358080357,FALSE,1324,732
2601,4.983104706,8.630990982,0,0.358080357,FALSE,1353,720
2601,5.605992794,8.940200806,0,0.358080357,FALSE,1384,710
2601,5.294548988,8.443523407,0,0.716160715,FALSE,1381,727
2601,5.93575716,8.724742889,0,0.716160715,FALSE,1415,717
2601,0,17.58742905,0,5.013124943,FALSE,1010,562
2601,0,18.17367554,0,5.013124943,FALSE,1010,557
2601,0,18.75992393,0,5.013124943,FALSE,1010,552
2601,0,17.58742905,0,5.37120533,FALSE,1010,562
2601,0.567927361,18.16479874,0,5.37120533,FALSE,1030,557
2601,0,18.75992393,0,5.37120533,FALSE,1010,552
2601,0,17.58742905,0,5.729285717,FALSE,1010,562
2601,0,18.17367554,0,5.729285717,FALSE,1010,557
2601,0,18.75992393,0,5.729285717,FALSE,1010,552
533,-5.862476349,10.15410709,0,8.593928337,FALSE,647,639
533,-5.770874977,10.87486362,0,8.593928337,FALSE,675,627
533,-5.862476349,10.15410709,0,8.952009201,FALSE,647,639
533,-5.770874977,10.87486362,0,8.952009201,FALSE,675,627
533,-4.286935806,9.64243412,0,9.668169975,FALSE,731,649
533,-4.525098801,10.17812538,0,9.668169975,FALSE,731,639
533,-5.129666805,10.543293,0,9.668169975,FALSE,704,632
533,-2.564833403,16.21331787,0,10.74241066,FALSE,910,570
533,-2.656434536,16.79236412,0,10.74241066,FALSE,909,566
533,-3.077800274,16.12380981,0,11.10049152,FALSE,888,571
533,0,21.10491371,0,11.10049152,FALSE,1010,543
3107,0,23.4499054,0,-6.803526878,FALSE,1010,534
3107,0,24.03615189,0,-6.803526878,FALSE,1010,532
3107,0,24.62240028,0,-6.803526878,FALSE,1010,530
3107,0,23.4499054,0,-6.445446491,FALSE,1010,534
3107,1.465619087,23.40406036,0,-6.445446491,FALSE,1050,534
3107,0,24.03615189,0,-6.445446491,FALSE,1010,532
3107,0,24.62240028,0,-6.445446491,FALSE,1010,530
1685,5.954077721,13.39226913,0,-12.89089298,FALSE,1292,625
1733,0.952652395,30.46998787,0,-17.18785667,FALSE,1031,529
1733,1.90530479,30.42527771,0,-16.82977676,FALSE,1050,529
1733,1.941945195,31.01037788,0,-16.82977676,FALSE,1050,528
519,3.828929663,5.188962936,0,0.358080357,FALSE,1433,857
519,0,13.48369503,0,-6.087366104,FALSE,1010,594
519,0.439685702,14.0630703,0,-6.087366104,FALSE,1030,586
519,0.348084539,11.1332655,0,-5.729285717,FALSE,1029,631
519,0,11.7249527,0,-5.729285717,FALSE,1010,620
519,0,11.13870525,0,-5.37120533,FALSE,1010,631
519,0,11.7249527,0,-5.37120533,FALSE,1010,620
149,-2.583153725,27.43228722,0,-9.668169975,FALSE,949,522
149,-2.583153725,27.43228722,0,-9.310089111,FALSE,949,522
1675,0,28.72613335,0,2.148482084,FALSE,1010,525
1675,-0.91601193,29.29806519,0,2.148482084,FALSE,990,523
1109,-1.648821473,5.625834942,0,-0.716160715,FALSE,845,869
1109,-2.216748714,6.055746078,0,-0.716160715,FALSE,802,840
1109,-2.015226364,5.505224228,0,-0.358080357,FALSE,805,878
3593,-7.694499969,15.81494045,0,7.161607265,FALSE,704,601
3593,-9.086837769,15.73886395,0,7.161607265,FALSE,647,602
3593,-8.244107246,15.5355196,0,7.519687653,FALSE,677,604
3593,-9.086837769,15.73886395,0,7.519687653,FALSE,647,602
3593,-7.950983047,16.34210396,0,7.519687653,FALSE,704,595
1056,0,21.10491371,0,4.655044556,FALSE,1010,559
1211,5.642633438,25.17016602,0,1.432321429,FALSE,1154,528
1211,7.254814148,24.75367165,0,1.432321429,FALSE,1198,529
1211,5.770874977,25.74221802,0,1.432321429,FALSE,1155,526
1211,7.621219158,17.1421051,0,1.790401816,FALSE,1294,564
646,2.583153725,27.43228722,0,7.161607265,FALSE,1070,522
646,0,28.72613335,0,7.161607265,FALSE,1010,519
646,8.079224586,27.56658936,0,7.161607265,FALSE,1199,522
646,2.528192759,26.84861946,0,7.519687653,FALSE,1070,523
2280,-3.664047718,14.1907959,0,-7.161607265,FALSE,850,600
2280,-3.334283352,14.87328053,0,-7.161607265,FALSE,871,591
2280,-2.748035908,14.3962574,0,-6.803526878,FALSE,892,598
2280,-2.857957125,14.97210789,0,-6.803526878,FALSE,891,590
2280,-2.96787858,15.54795742,0,-6.803526878,FALSE,891,583
2280,-3.664047718,14.1907959,0,-6.445446491,FALSE,850,600
1496,-0.732809544,4.632376671,0,0,FALSE,925,943
1496,-0.824410677,5.211423397,0,0,FALSE,923,891
1496,0,25.79489517,0,-7.519687653,FALSE,1010,500
1496,-10.47917652,23.57039452,0,-7.519687653,FALSE,728,511
1496,-0.787770271,25.19633675,0,-7.161607265,FALSE,990,503
1496,0,25.79489517,0,-7.161607265,FALSE,1010,500
1496,-0.586247623,4.653196335,0,-1.790401816,FALSE,943,941
1496,-0.824410677,5.211423397,0,-1.790401816,FALSE,923,891
1496,-0.512966692,4.071547031,0,-1.432321429,FALSE,944,1004
1496,-0.586247623,4.653196335,0,-1.432321429,FALSE,943,941
1496,-0.824410677,5.211423397,0,-1.432321429,FALSE,923,891
1496,-0.91601193,5.7904706,0,-1.432321429,FALSE,922,848
1496,-1.612180948,6.24394989,0,-1.432321429,FALSE,864,819
1496,0.604567885,6.420321941,0,-1.432321429,FALSE,1064,809
1496,0.439685702,7.021217823,0,-1.432321429,FALSE,1046,777
1496,2.857957125,6.428289413,0,-1.432321429,FALSE,1263,809
1496,-0.714489281,7.587653637,0,-1.432321429,FALSE,955,752
1496,-0.512966692,4.071547031,0,-1.074241042,FALSE,944,1004
1496,-0.586247623,4.653196335,0,-1.074241042,FALSE,943,941
1496,-0.659528553,5.234845638,0,-1.074241042,FALSE,941,889
1496,-0.549607158,5.83665657,0,-1.074241042,FALSE,958,845
1496,0.403045237,6.436116219,0,-1.074241042,FALSE,1046,808
1496,-1.813703537,6.188417912,0,-1.074241042,FALSE,845,822
1496,-0.439685702,7.021217823,0,-1.074241042,FALSE,974,777
1496,2.418271303,6.606268406,0,-1.074241042,FALSE,1218,799
1496,-1.190815449,7.527611732,0,-1.074241042,FALSE,919,754
1496,-3.810609579,6.600169659,0,-1.074241042,FALSE,681,799
1496,-0.512966692,4.071547031,0,-0.716160715,FALSE,944,1004
1496,-0.586247623,4.653196335,0,-0.716160715,FALSE,943,941
1496,-0.49464643,5.252990723,0,-0.716160715,FALSE,958,888
1496,0,5.862476349,0,-0.716160715,FALSE,1010,843
1496,0,6.448723793,0,-0.716160715,FALSE,1010,807
1496,-1.538899899,6.864591122,0,-0.716160715,FALSE,882,785
1496,1.319057107,6.910203457,0,-0.716160715,FALSE,1119,783
1496,-1.667141676,7.436640263,0,-0.716160715,FALSE,880,758
1496,0.714489281,7.587653637,0,-0.716160715,FALSE,1065,752
1496,0.659528553,7.003987789,0,-0.358080357,FALSE,1064,778
533,8.793714523,16.5712204,0,2.506562471,FALSE,1348,568
533,7.859382629,17.67779732,0,2.506562471,FALSE,1294,561
533,7.950983047,16.34210396,0,2.864642859,FALSE,1321,569
533,8.207467079,16.86926842,0,2.864642859,FALSE,1321,565
533,7.859382629,17.67779732,0,2.864642859,FALSE,1294,561
533,8.720433235,17.92359734,0,2.864642859,FALSE,1321,559
3782,7.859382153,21.47037315,0,-1.432321429,FALSE,1245,541
3782,8.060905457,22.02089691,0,-1.432321429,FALSE,1245,539
3782,-10.47917652,11.06882,0,-0.716160715,FALSE,413,624
3782,-9.398282051,12.73654461,0,-0.716160715,FALSE,543,602
1370,0,13.48369503,0,-5.729285717,FALSE,1010,594
1370,0.439685702,14.0630703,0,-5.729285717,FALSE,1030,586
1370,0.49464643,15.82095528,0,-5.729285717,FALSE,1030,567
1370,0.512966692,16.40691757,0,-5.729285717,FALSE,1030,562
1370,-0.512966692,16.40691757,0,-5.729285717,FALSE,991,562
1370,0,17.00118065,0,-5.729285717,FALSE,1010,556
1370,0,13.48369503,0,-5.37120533,FALSE,1010,594
1370,0,14.06994247,0,-5.37120533,FALSE,1010,586
1370,3.828929663,5.188962936,0,-0.358080357,FALSE,1433,857
2056,10.07613087,8.050822258,0,0.358080357,FALSE,1790,686
2056,10.53413677,8.416768074,0,0.358080357,FALSE,1792,677
3899,-5.129666805,10.543293,0,5.013124943,FALSE,710,683
3899,-5.386149883,11.07045746,0,5.013124943,FALSE,710,671
3899,-5.569352627,9.646402359,0,5.37120533,FALSE,657,705
3899,-9.398283005,5.97854805,0,5.37120533,FALSE,86,858
3899,-5.496071815,10.35701275,0,5.37120533,FALSE,684,687
3899,-5.001425266,11.249506,0,5.37120533,FALSE,735,668
3899,-17.80727196,26.17422867,0,5.37120533,FALSE,576,534
3899,-0.98929286,31.64191055,0,5.37120533,FALSE,990,516
3899,-19.1446476,25.94481468,0,5.37120533,FALSE,539,535
3899,-1.007613063,32.22787094,0,5.37120533,FALSE,990,514
3899,-1.758742809,28.08487129,0,5.729285717,FALSE,970,527
3899,0,28.72613335,0,5.729285717,FALSE,1010,525
676,8.720434189,13.90698051,0,0,FALSE,1409,589
676,9.031877518,14.40365601,0,0,FALSE,1409,585
676,8.793714523,15.23116016,0,0,FALSE,1378,578
676,8.207467079,14.21575069,0,0.358080357,FALSE,1377,586
676,8.500590324,14.72345352,0,0.358080357,FALSE,1377,582
676,8.244107246,15.5355196,0,0.358080357,FALSE,1348,575
676,7.181533813,14.76061153,0,0.716160715,FALSE,1320,582
676,-7.181533813,14.76061153,0,0.716160715,FALSE,701,582
676,8.500590324,14.72345352,0,0.716160715,FALSE,1377,582
676,-6.906729698,15.53503227,0,0.716160715,FALSE,727,575
676,9.233400345,13.57182407,0,-0.716160715,FALSE,1442,593
676,9.563163757,14.05653,0,-0.716160715,FALSE,1442,588
676,9.398282051,12.73654461,0,-0.358080357,FALSE,1478,602
676,9.746367455,13.20827007,0,-0.358080357,FALSE,1478,597
676,10.09445095,13.67999172,0,-0.358080357,FALSE,1478,592
676,8.793714523,15.23116016,0,-0.358080357,FALSE,1378,578
2124,9.618124962,18.12477303,0,-15.75553608,FALSE,1348,577
2124,9.892928123,18.64262199,0,-15.75553608,FALSE,1348,574
2124,6.430403709,14.4636507,0,-14.68129444,FALSE,1292,607
2124,6.925049782,14.23344517,0,-14.32321453,FALSE,1318,610
2124,7.91434288,13.70804405,0,-14.32321453,FALSE,1375,616
2124,7.181533813,14.76061153,0,-14.32321453,FALSE,1319,604
1924,1.172495246,18.72324753,0,-18.97825813,FALSE,1050,574
1924,1.209135771,19.30834961,0,-18.97825813,FALSE,1050,570
1924,1.758742809,18.67730141,0,-18.62017822,FALSE,1070,574
1924,2.418271542,19.19443512,0,-18.62017822,FALSE,1091,571
3835,-6.155600071,7.077589989,0,0.716160715,FALSE,494,748
968,0,32.24361801,0,0.716160715,FALSE,1010,511
968,2.748035908,8.353304863,0,-9.668169975,FALSE,1215,678
968,3.33428359,7.499671459,0,-9.310089111,FALSE,1286,703
968,3.297642946,8.151991844,0,-9.310089111,FALSE,1262,684
968,0.549607158,8.776522636,0,-9.310089111,FALSE,1049,668
968,2.931238174,8.91019249,0,-9.310089111,FALSE,1216,665
968,2.857957125,7.065059185,0,-8.952009201,FALSE,1260,718
968,3.590766907,7.380305767,0,-8.952009201,FALSE,1312,707
968,3.572446585,8.035362244,0,-8.952009201,FALSE,1287,687
968,3.810609579,8.571052551,0,-8.952009201,FALSE,1288,673
968,2.857957125,7.065059185,0,-8.593928337,FALSE,1260,718
968,3.33428359,7.499671459,0,-8.593928337,FALSE,1286,703
968,3.572446585,8.035362244,0,-8.593928337,FALSE,1287,687
968,3.810609579,8.571052551,0,-8.593928337,FALSE,1288,673
968,3.33428359,7.499671459,0,-8.235848427,FALSE,1286,703
968,3.847249985,7.907470226,0,-8.235848427,FALSE,1313,691
968,3.810609579,8.571052551,0,-8.235848427,FALSE,1288,673
968,4.689980984,8.123285294,0,-8.235848427,FALSE,1370,685
968,5.239588261,3.759355307,0,-3.580803633,FALSE,1837,932
2993,2.96787858,15.54795742,0,5.37120533,FALSE,1128,574
2993,-2.96787858,15.54795742,0,5.37120533,FALSE,891,574
2993,-1.135854721,18.13814545,0,-3.93888402,FALSE,971,548
2993,0,18.75992393,0,-3.93888402,FALSE,1010,543
2993,0,19.34617233,0,-3.93888402,FALSE,1010,538
2993,-1.245776176,19.89344978,0,-3.93888402,FALSE,970,534
2993,-1.593860626,16.92630196,0,-3.580803633,FALSE,952,559
2993,0,18.17367554,0,-3.580803633,FALSE,1010,547
2993,-1.172495246,18.72324753,0,-3.580803633,FALSE,970,543
2993,0,19.34617233,0,-3.580803633,FALSE,1010,538
2993,0,19.93241882,0,-3.580803633,FALSE,1010,534
2993,0,20.51866722,0,-3.580803633,FALSE,1010,529
2993,0,18.17367554,0,-3.222723246,FALSE,1010,547
2993,0,18.75992393,0,-3.222723246,FALSE,1010,543
2993,0,19.34617233,0,-3.222723246,FALSE,1010,538
2993,-2.125147581,16.867836,0,-1.432321429,FALSE,931,560
2993,-1.648821473,17.50996971,0,-1.432321429,FALSE,951,553
2993,0.806090474,25.78229713,0,-1.432321429,FALSE,1030,500
2993,-1.648821473,17.50996971,0,-1.074241042,FALSE,951,553
2993,2.418271542,25.68128777,0,-1.074241042,FALSE,1070,501
1666,0,27.55363846,0,2.148482084,FALSE,1010,529
1666,0,28.13988495,0,2.148482084,FALSE,1010,527
1666,0,27.55363846,0,2.506562471,FALSE,1010,529
1666,0,28.13988495,0,2.506562471,FALSE,1010,527
1666,0,28.72613335,0,2.506562471,FALSE,1010,525
1255,0,32.24361801,0,1.074241042,FALSE,1010,511
1255,1.025933385,32.81383514,0,1.074241042,FALSE,1031,510
1255,0,33.41611481,0,1.074241042,FALSE,1010,509
1255,0,32.24361801,0,1.432321429,FALSE,1010,511
1255,0,32.82986832,0,1.432321429,FALSE,1010,510
1255,0,33.41611481,0,1.432321429,FALSE,1010,509
2305,-2.857957125,22.68433189,0,-6.445446491,FALSE,930,526
2305,-2.143467903,22.76296043,0,-6.087366104,FALSE,950,525
2305,-2.931238174,23.26598167,0,-6.087366104,FALSE,930,523
2305,-0.732809544,23.43845367,0,-6.087366104,FALSE,990,522
3365,2.05186677,32.76568604,0,6.803526878,FALSE,1050,513
3365,3.132760763,33.26894379,0,6.803526878,FALSE,1070,512
3365,5.2212677,33.0056839,0,6.803526878,FALSE,1112,513
3365,2.05186677,32.76568604,0,7.161607265,FALSE,1050,513
1898,9.160119057,11.44098568,0,3.222723246,FALSE,1516,619
1898,1.90530479,30.42527771,0,6.087366104,FALSE,1050,515
1898,2.802996397,29.76694679,0,6.445446491,FALSE,1070,517
1898,1.90530479,30.42527771,0,6.445446491,FALSE,1050,515
1657,-11.0287838,22.66807938,0,6.445446491,FALSE,701,550
1657,-12.60432434,21.83132935,0,6.803526878,FALSE,644,555
326,0,34.0023613,0,2.148482084,FALSE,1010,508
326,2.363310814,25.09762383,0,2.864642859,FALSE,1070,529
326,2.418271542,25.68128777,0,2.864642859,FALSE,1070,526
326,3.297642946,26.17422867,0,2.864642859,FALSE,1091,526
326,1.575540543,25.1593647,0,3.222723246,FALSE,1050,528
326,2.418271542,25.68128777,0,3.222723246,FALSE,1070,526
326,2.473232269,26.26495552,0,3.222723246,FALSE,1070,525
326,0,27.55363846,0,3.222723246,FALSE,1010,522
326,0.879371405,28.12614059,0,3.222723246,FALSE,1031,520
326,2.418271542,25.68128777,0,3.580803633,FALSE,1070,526
326,2.473232269,26.26495552,0,3.580803633,FALSE,1070,525
326,0,28.13988495,0,3.580803633,FALSE,1010,520
3039,7.694499969,9.610426903,0,1.074241042,FALSE,1513,650
3039,8.463950157,9.731685638,0,1.074241042,FALSE,1557,647
3039,5.642633438,11.59762192,0,-0.358080357,FALSE,1318,616
1118,0,29.89862823,0,12.89089298,FALSE,1010,516
1118,0,30.48487663,0,12.89089298,FALSE,1010,515
1118,0.970972598,31.05594635,0,12.89089298,FALSE,1031,514
1118,0,30.48487663,0,13.24897289,FALSE,1010,515
1118,0.970972598,31.05594635,0,13.24897289,FALSE,1031,514
1884,4.616699696,9.488964081,0,-14.68129444,FALSE,1315,683
1884,4.873183727,10.01612854,0,-14.68129444,FALSE,1315,672
1884,4.286935806,9.64243412,0,-14.32321453,FALSE,1288,680
1884,4.873183727,10.01612854,0,-14.32321453,FALSE,1315,672
537,0,19.34617233,0,-4.655044556,FALSE,1010,538
537,0,19.93241882,0,-4.655044556,FALSE,1010,535
3220,-3.719008207,16.58942795,0,12.89089298,FALSE,867,568
3220,0,19.34617233,0,13.24897289,FALSE,1010,551
3220,-1.813703656,19.26096725,0,13.24897289,FALSE,950,552
3220,-2.491552353,19.7760849,0,13.24897289,FALSE,929,549
2734,-6.412083626,28.60246277,0,-11.81665134,FALSE,866,519
2734,-5.056385517,26.48911285,0,-11.45857143,FALSE,887,524
2734,-4.30525589,27.21521187,0,-11.45857143,FALSE,908,523
2734,-5.276228428,27.64081383,0,-11.45857143,FALSE,887,521
2734,-7.181533337,27.81395912,0,-11.45857143,FALSE,844,521
2734,-6.412083626,28.60246277,0,-11.45857143,FALSE,866,519
2734,-5.605992794,29.36836433,0,-11.45857143,FALSE,887,517
2734,-4.30525589,27.21521187,0,-11.10049152,FALSE,908,523
2734,-2.583153725,27.43228722,0,-11.10049152,FALSE,949,522
2734,-6.412083626,28.60246277,0,-11.10049152,FALSE,866,519
2734,-15.57220268,24.83389091,0,-11.10049152,FALSE,607,529
2734,-6.540325165,29.17451096,0,-11.10049152,FALSE,866,517
3388,-5.862476349,7.322230339,0,1.074241042,FALSE,533,737
3388,-6.228880882,7.779870033,0,1.074241042,FALSE,531,720
3388,-5.569352627,7.54758215,0,1.432321429,FALSE,569,728
3388,-5.9174366,8.019307137,0,1.432321429,FALSE,567,711
1570,-1.685461879,26.91466713,0,6.803526878,FALSE,970,532
1570,-10.11277103,24.99943924,0,6.803526878,FALSE,752,539
155,-3.297642708,20.84569359,0,10.02624989,FALSE,910,561
155,-3.95717144,20.73060989,0,10.38433075,FALSE,889,561
2153,-2.638114214,28.01595116,0,-19.33633995,FALSE,949,535
2153,0,28.72613335,0,-19.33633995,FALSE,1010,533
2153,0,29.31238174,0,-19.33633995,FALSE,1010,532
2153,0,28.13988495,0,-18.97825813,FALSE,1010,535
3403,0.952652395,15.21263885,0,7.161607265,FALSE,1049,573
3403,0.49464643,15.82095528,0,7.161607265,FALSE,1030,567
3403,0,16.41493416,0,7.161607265,FALSE,1010,562
3403,0,16.41493416,0,7.519687653,FALSE,1010,562
3403,2.05186677,16.28618813,0,7.519687653,FALSE,1089,562
3747,-11.54174995,23.7224102,0,6.445446491,FALSE,700,545
3747,-3.480845451,22.0037899,0,9.310089111,FALSE,910,553
3747,-4.177014351,21.88231277,0,9.668169975,FALSE,888,554
2459,-4.396857262,8.285610199,0,10.74241066,FALSE,679,680
784,4.213654995,4.075995922,0,0.358080357,FALSE,1581,961
784,4.635020256,4.483594894,0,0.358080357,FALSE,1590,917
784,5.056385517,4.89119482,0,0.358080357,FALSE,1597,880
784,4.635020256,4.483594894,0,0.716160715,FALSE,1590,917
784,0.659528553,10.53182697,0,-6.087366104,FALSE,1049,643
784,-0.329764277,10.5473032,0,-6.087366104,FALSE,991,643
784,0,11.13870525,0,-6.087366104,FALSE,1010,631
784,0,11.7249527,0,-6.087366104,FALSE,1010,620
784,0,12.89744759,0,-6.087366104,FALSE,1010,601
784,0,10.55245686,0,-5.729285717,FALSE,1010,643
784,0,11.13870525,0,-5.729285717,FALSE,1010,631
784,0.366404772,11.71922684,0,-5.729285717,FALSE,1029,620
784,0.384725004,12.30518723,0,-5.729285717,FALSE,1030,610
784,0.348084539,11.1332655,0,-5.37120533,FALSE,1029,631
784,0.366404772,11.71922684,0,-5.37120533,FALSE,1029,620
784,1.044253588,11.08964729,0,-5.013124943,FALSE,1068,631
784,0.732809544,11.70203018,0,-5.013124943,FALSE,1049,621
784,4.433497429,4.682962418,0,-0.358080357,FALSE,1545,899
784,2.418271542,5.978126526,0,-0.358080357,FALSE,1246,804
2532,0,29.31238174,0,7.87776804,FALSE,1010,517
2532,2.748035908,29.18328285,0,7.87776804,FALSE,1070,517
2532,1.868664265,29.84017563,0,7.87776804,FALSE,1050,516
